Year,Age_Group,Gender,Smoking_Prevalence,Drug_Experimentation,Socioeconomic_Status,Peer_Influence,School_Programs,Family_Background,Mental_Health,Access_to_Counseling,Parental_Supervision,Substance_Education,Community_Support,Media_Influence,Age_Midpoint,Risk_Index,Protection_Index,Net_Risk,High_Peer_Influence,High_Media_Influence,High_Risk_Index,Smoking_Prevalence_scaled,Drug_Experimentation_scaled,Peer_Influence_scaled,Family_Background_scaled,Mental_Health_scaled,Parental_Supervision_scaled,Community_Support_scaled,Media_Influence_scaled,High_Peer_Influence_scaled,High_Media_Influence_scaled,High_Risk_Index_scaled
2021,15-19,Female,31.03,33.01,Middle,7,No,9,6,No,1,Yes,3,6,17.0,0.3583705625464114,-0.41185612073817995,0.7702266832845914,0,0,0,0.2767457844042813,-0.4076600150615082,0.5448466326838034,1.2170428770755175,0.1841495372334435,-1.5660400475905938,-0.8865711916994635,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,30-39,Both,22.22,36.87,Middle,8,No,6,9,No,10,Yes,1,2,34.5,-0.16319889735632787,0.04438644972626782,-0.20758534708259568,0,0,0,-0.4022586335119325,-0.18727800545203013,0.8941296845998259,0.16988406466649103,1.2261122149028714,1.5466720611362934,-1.583396776623981,-1.2205274793124816,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,30-39,Female,13.85,33.97,Low,3,No,6,3,No,6,No,8,8,34.5,0.007909951644741675,0.39620709751199934,-0.38829714586725766,0,0,0,-1.0473513665378924,-0.3528499815835032,-0.8522855749802865,0.16988406466649103,-0.8578131404359844,0.1632444572576769,0.85549277061183,0.8681054782697698,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,70-79,Male,49.24,27.82,High,4,No,4,6,No,9,Yes,3,4,74.5,-0.5136595082579976,-0.07132594726856141,-0.44233356098943616,0,0,0,1.6802271067940941,-0.7039767585519722,-0.5030025230642641,-0.52822181027286,0.1841495372334435,1.2008151601666393,-0.8865711916994635,-0.5243164934517311,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,50-59,Female,30.76,59.75,Low,5,Yes,1,8,Yes,2,No,1,2,54.5,-0.6871234752303615,-1.4596535153089356,0.7725300400785741,0,0,0,0.25593634140344396,1.1190277924404206,-0.15371947114824155,-1.5753806226818865,0.8787913223463955,-1.2201831466209396,-1.583396776623981,-1.2205274793124816,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,10-14,Male,16.29,14.39,High,7,Yes,9,6,No,6,Yes,7,2,12.0,-0.3378404233143391,0.6291224374942552,-0.9669628608085943,0,0,0,-0.8592956594192136,-1.4707462893953118,0.5448466326838034,1.2170428770755175,0.1841495372334435,0.1632444572576769,0.5070799781495713,-1.2205274793124816,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,10-14,Male,42.42,20.3,Low,1,Yes,10,5,No,9,Yes,1,9,12.0,-0.16732035380609322,0.3945047326959505,-0.5618250865020438,0,1,0,1.1545959909951637,-1.133322020796344,-1.5508516788123314,1.566095814545193,-0.16317135532303248,1.2008151601666393,-1.583396776623981,1.216210971200145,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2023,60-69,Both,24.07,40.53,Middle,7,No,4,4,No,10,No,7,10,64.5,1.054581548407162,0.5085100763376683,0.5460714720694936,0,1,1,-0.25967541295063895,0.021685247182863826,0.5448466326838034,-0.52822181027286,-0.5104922478795085,1.5466720611362934,0.5070799781495713,1.5643164641305203,-0.4871524357625534,2.0006252149329002,1.771259541706893
2020,40-49,Male,33.47,39.72,High,6,No,9,3,Yes,8,No,8,8,44.5,0.5318345295187754,0.9758313022947777,-0.44399677277600225,0,0,0,0.4648014915229601,-0.024560718564202954,0.19556358076778094,1.2170428770755175,-0.8578131404359844,0.8549582591969852,0.85549277061183,0.8681054782697698,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,15-19,Male,5.16,47.06,Middle,6,No,8,7,Yes,7,No,6,9,17.0,0.705887275983963,0.5119194945068285,0.19396778147713445,0,1,1,-1.7171071431204006,0.39450766240304314,0.19556358076778094,0.867989939605842,0.5314704297899194,0.509101358227331,0.1586671856873126,1.216210971200145,-0.4871524357625534,2.0006252149329002,1.771259541706893
2022,40-49,Both,23.78,68.21,Middle,9,No,4,4,Yes,9,No,4,6,44.5,0.7076536144624338,0.04481165021885817,0.6628419642435757,1,0,1,-0.2820262961737605,1.6020412124653385,1.2434127365158483,-0.52822181027286,-0.5104922478795085,1.2008151601666393,-0.5381583992372048,0.17189449240901938,2.05274556091395,-0.4998437451132192,1.771259541706893
2024,50-59,Both,40.63,30.23,Middle,7,No,2,5,No,2,Yes,8,6,54.5,0.3583705625464114,-0.5303393537404403,0.8887099162868517,0,0,0,1.016637091100723,-0.5663807370082307,0.5448466326838034,-1.226327685212211,-0.16317135532303248,-1.2201831466209396,0.85549277061183,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,25-29,Female,34.49,16.31,Low,8,Yes,6,10,No,7,No,4,8,27.0,0.8811175814347978,0.04694234121887245,0.8341752402159254,0,0,1,0.5434149428594572,-1.361126222439302,0.8941296845998259,0.16988406466649103,1.5734331074593475,0.509101358227331,-0.5381583992372048,0.8681054782697698,-0.4871524357625534,-0.4998437451132192,1.771259541706893
2024,10-14,Female,22.35,38.64,Low,5,No,5,5,No,6,Yes,10,7,12.0,0.18314025709557652,0.51213131333028,-0.3289910562347034,0,0,0,-0.39223927206708464,-0.08622200622695839,-0.15371947114824155,-0.17916887280318447,-0.16317135532303248,0.1632444572576769,1.5523183555363476,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,10-14,Both,39.45,67.7,High,2,No,10,9,Yes,3,No,2,1,12.0,-1.385100799569583,-0.18107147175593827,-1.2040293278136447,0,0,0,0.9256921179859522,1.572923382180149,-1.201568626896309,1.566095814545193,1.2261122149028714,-0.8743262456512856,-1.2349839841617223,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,20-24,Male,18.79,67.72,High,4,Yes,4,9,No,1,No,9,3,22.0,-0.6877122547231852,-0.29678543159645493,-0.39092682312673027,0,0,0,-0.6666156316336819,1.574065257877607,-0.5030025230642641,-0.52822181027286,1.2261122149028714,-1.5660400475905938,1.2039055630740887,-0.8724219863821063,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,60-69,Male,47.11,59.61,High,4,Yes,7,9,Yes,6,No,9,10,64.5,0.5306569705331281,0.6286956741559774,-0.09803870362284928,0,1,0,1.516063723120821,1.1110346625582115,-0.5030025230642641,0.5189370021361666,1.2261122149028714,0.1632444572576769,1.2039055630740887,1.5643164641305203,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2021,50-59,Male,49.04,42.17,Middle,10,Yes,8,6,Yes,4,No,7,5,54.5,0.7082423939552576,0.282200191024594,0.4260422029306636,1,0,1,1.6648127045712513,0.1153190543744556,1.5926957884318709,0.867989939605842,0.1841495372334435,-0.5284693446816314,0.5070799781495713,-0.17621100052135585,2.05274556091395,-0.4998437451132192,1.771259541706893
2021,25-29,Both,44.92,27.99,Low,7,No,5,1,Yes,3,No,1,7,27.0,0.5324233090115991,-0.8789639650261503,1.4113872740377493,0,0,1,1.3472760187806954,-0.6942708151235756,0.5448466326838034,-0.17916887280318447,-1.5524549255489364,-0.8743262456512856,-1.583396776623981,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,1.771259541706893
2020,25-29,Female,29.35,13.25,High,8,No,2,3,No,2,Yes,7,1,27.0,-0.3372516438215154,-0.6464769512278599,0.30922530740634446,0,0,0,0.14726480573240408,-1.5358332041504426,0.8941296845998259,-1.226327685212211,-0.8578131404359844,-1.2201831466209396,0.5070799781495713,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,60-69,Male,29.81,42.82,Middle,5,Yes,1,3,Yes,3,Yes,8,5,64.5,-0.16496523583479872,-0.5314046992404473,0.3664394634056486,0,0,0,0.1827179308449417,0.15243001454185467,-0.15371947114824155,-1.5753806226818865,-0.8578131404359844,-0.8743262456512856,0.85549277061183,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,70-79,Female,28.74,50.28,Low,9,No,1,8,Yes,1,No,10,7,74.5,0.8817063609276214,-0.5297007715787109,1.4114071325063322,1,0,1,0.10025087895273412,0.5783496496938513,1.2434127365158483,-1.5753806226818865,0.8787913223463955,-1.5660400475905938,1.5523183555363476,0.5199999853393946,2.05274556091395,-0.4998437451132192,1.771259541706893
2023,40-49,Male,12.24,29.96,High,7,Yes,9,9,Yes,4,Yes,6,4,44.5,0.010265069616036127,0.2824135726937329,-0.2721485030776968,0,0,0,-1.1714373044317747,-0.5817960589239195,0.5448466326838034,1.2170428770755175,1.2261122149028714,-0.5284693446816314,0.1586671856873126,-0.5243164934517311,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,20-24,Female,41.21,48.43,Middle,5,No,8,2,No,4,Yes,8,8,22.0,0.3571930035607641,0.39833778851201357,-0.04114478495124946,0,0,0,1.0613388575469662,0.4727261476789459,-0.15371947114824155,0.867989939605842,-1.2051340329924605,-0.5284693446816314,0.85549277061183,0.8681054782697698,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,30-39,Male,20.62,19.08,High,3,Yes,4,6,No,3,Yes,3,2,34.5,-1.036406527146384,-0.7630397492078697,-0.2733667779385144,0,0,0,-0.5255738512946726,-1.2029764383413086,-0.8522855749802865,-0.52822181027286,0.1841495372334435,-0.8743262456512856,-0.8865711916994635,-1.2205274793124816,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,80+,Both,18.36,63.51,Middle,5,No,9,4,No,1,No,4,7,82.5,0.18314025709557652,-0.29571852325076037,0.4788587803463369,0,0,0,-0.6997565964127933,1.3337004235626064,-0.15371947114824155,1.2170428770755175,-0.5104922478795085,-1.5660400475905938,-0.5381583992372048,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,10-14,Male,29.98,57.63,Middle,7,Yes,7,1,No,3,Yes,1,10,12.0,1.054581548407162,-0.6462620067130334,1.7008435551201952,0,1,1,0.19582017273435798,0.9979889685098264,0.5448466326838034,0.5189370021361666,-1.5524549255489364,-0.8743262456512856,-1.583396776623981,1.5643164641305203,-0.4871524357625534,2.0006252149329002,1.771259541706893
2020,10-14,Both,31.25,62.44,Low,2,Yes,3,5,No,10,No,3,6,12.0,-0.5148370672436449,-0.07239129276856852,-0.4424457744750763,0,0,0,0.29370162684940804,1.27261007374858,-1.201568626896309,-0.8772747477425354,-0.16317135532303248,1.5466720611362934,-0.8865711916994635,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,70-79,Both,5.51,30.96,Low,3,No,4,10,No,4,Yes,6,2,74.5,-1.036406527146384,-0.29934132308905953,-0.7370652040573245,0,0,0,-1.690131939230426,-0.5247022740509977,-0.8522855749802865,-0.52822181027286,1.5734331074593475,-0.5284693446816314,0.1586671856873126,-1.2205274793124816,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,15-19,Male,39.7,16.17,High,2,No,4,9,Yes,7,No,1,8,17.0,-0.16673157431326963,-0.5341724095565032,0.3674408352432336,0,0,0,0.9449601207645053,-1.3691193523215108,-1.201568626896309,-0.52822181027286,1.2261122149028714,0.509101358227331,-1.583396776623981,0.8681054782697698,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,40-49,Male,12.71,34.64,High,2,Yes,7,2,Yes,8,No,4,9,44.5,0.007321172151917965,0.2785789540319823,-0.27125778188006433,0,1,0,-1.135213459208095,-0.31459714571864555,-1.201568626896309,0.5189370021361666,-1.2051340329924605,0.8549582591969852,-0.5381583992372048,1.216210971200145,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2021,60-69,Both,11.08,68.69,Middle,10,No,3,3,No,6,Yes,10,10,64.5,1.5785061262811957,0.279429355017163,1.2990767712640328,1,1,1,-1.2608408373242614,1.6294462292043412,1.5926957884318709,-0.8772747477425354,-0.8578131404359844,0.1632444572576769,1.5523183555363476,1.5643164641305203,2.05274556091395,2.0006252149329002,1.771259541706893
2023,50-59,Both,8.31,13.19,Low,8,No,8,7,No,8,No,8,9,54.5,1.0551703278999853,0.8594803231382192,0.19569000476176612,0,1,1,-1.4743303081106307,-1.539258831242818,0.8941296845998259,0.867989939605842,0.5314704297899194,0.8549582591969852,0.85549277061183,1.216210971200145,-0.4871524357625534,2.0006252149329002,1.771259541706893
2024,80+,Female,29.58,59.96,Low,7,No,10,6,Yes,5,Yes,4,10,82.5,1.054581548407162,0.2817749905320037,0.7728065578751582,0,1,1,0.16499136828867275,1.1310174872637342,0.5448466326838034,1.566095814545193,0.1841495372334435,-0.18261244371197724,-0.5381583992372048,1.5643164641305203,-0.4871524357625534,2.0006252149329002,1.771259541706893
2022,50-59,Male,36.2,43.96,Middle,6,Yes,4,4,Yes,2,No,1,4,54.5,-0.16437645634197512,-1.11060057783926,0.9462241214972849,0,0,0,0.675208081864761,0.21751692929698555,0.19556358076778094,-0.52822181027286,-0.5104922478795085,-1.2201831466209396,-1.583396776623981,-0.5243164934517311,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,60-69,Both,30.55,29.5,Low,2,Yes,9,2,Yes,8,No,4,5,64.5,-0.6888898137088324,0.5112809123450993,-1.2001707260539316,0,0,0,0.23975121906945923,-0.6080591999654635,-1.201568626896309,1.2170428770755175,-1.2051340329924605,0.8549582591969852,-0.5381583992372048,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,20-24,Female,44.97,18.59,Middle,3,Yes,2,7,No,1,Yes,9,7,22.0,-0.16614279482044592,-0.529487389909572,0.3633445950891261,0,0,0,1.3511296193364057,-1.2309523929290402,-0.8522855749802865,-1.226327685212211,0.5314704297899194,-1.5660400475905938,1.2039055630740887,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,10-14,Male,13.46,65.77,High,6,No,10,1,No,4,Yes,6,10,12.0,0.8799400224491506,0.3987645518502914,0.4811754705988592,0,1,1,-1.0774094508724352,1.4627323773754095,0.19556358076778094,1.566095814545193,-1.5524549255489364,-0.5284693446816314,0.1586671856873126,1.5643164641305203,-0.4871524357625534,2.0006252149329002,1.771259541706893
2024,40-49,Male,47.35,14.27,High,2,Yes,8,4,Yes,4,Yes,1,10,44.5,0.1813739186171056,-0.4146253938999234,0.5959993125170291,0,1,0,1.5345610057882322,-1.4775975435800623,-1.201568626896309,0.867989939605842,-0.5104922478795085,-0.5284693446816314,-1.583396776623981,1.5643164641305203,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2023,40-49,Male,35.48,56.87,High,9,No,1,10,Yes,3,No,7,1,44.5,-0.1626101178635042,-0.6475422967278669,0.4849321788643627,1,0,0,0.6197162338625274,0.9545976920064057,1.2434127365158483,-1.5753806226818865,1.5734331074593475,-0.8743262456512856,0.5070799781495713,-1.5686329722428567,2.05274556091395,-0.4998437451132192,-0.5645700003040434
2020,70-79,Female,23.27,55.46,Low,8,No,7,7,No,7,Yes,10,6,74.5,0.5330120885044226,0.8601189052999484,-0.3271068167955258,0,0,1,-0.3213330218420091,0.8740954553355861,0.8941296845998259,0.5189370021361666,0.5314704297899194,0.509101358227331,1.5523183555363476,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,1.771259541706893
2022,60-69,Female,24.87,31.77,Low,3,No,6,5,Yes,9,Yes,8,10,64.5,0.3560154445751169,0.7420639984816534,-0.3860485539065365,0,1,0,-0.19801780405926872,-0.4784563083039311,-0.8522855749802865,0.16988406466649103,-0.16317135532303248,1.2008151601666393,0.85549277061183,1.5643164641305203,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2021,15-19,Both,29.79,59.64,High,10,Yes,10,10,No,6,No,2,7,17.0,1.0563478868856326,0.16478542921371594,0.8915624576719167,1,0,1,0.18117649062265748,1.1127474761043992,1.5926957884318709,1.566095814545193,1.5734331074593475,0.1632444572576769,-1.2349839841617223,0.5199999853393946,2.05274556091395,-0.4998437451132192,1.771259541706893
2024,60-69,Female,20.05,58.85,High,3,No,2,2,No,3,No,3,10,64.5,0.3560154445751169,-0.9957417075209866,1.3517571520961034,0,1,0,-0.5695048976297739,1.067643386054791,-0.8522855749802865,-1.226327685212211,-1.2051340329924605,-0.8743262456512856,-0.8865711916994635,1.5643164641305203,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2023,70-79,Male,49.62,49.79,Low,4,Yes,8,5,Yes,6,No,3,8,74.5,0.18255147760275287,0.04822106838801846,0.1343304092147344,0,0,0,1.7095144710174945,0.5503736951061194,-0.5030025230642641,0.867989939605842,-0.16317135532303248,0.1632444572576769,-0.8865711916994635,0.8681054782697698,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,20-24,Female,26.91,28.93,High,1,No,5,2,No,5,No,10,1,22.0,-1.5597423255275942,0.3968456796737286,-1.9565880052013227,0,0,0,-0.04079090138627495,-0.640602657343029,-1.5508516788123314,-0.17916887280318447,-1.2051340329924605,-0.18261244371197724,1.5523183555363476,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,80+,Both,46.09,21.7,Low,1,Yes,3,7,No,7,No,10,6,82.5,-0.689478593201656,0.3947149886737144,-1.0841935818753705,0,0,0,1.4374502717843243,-1.0533907219742535,-1.5508516788123314,-0.8772747477425354,0.5314704297899194,0.509101358227331,1.5523183555363476,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,80+,Male,7.75,40.76,High,7,No,8,5,Yes,9,Yes,1,5,82.5,0.18431781608122377,0.16180277438283341,0.02251504169839036,0,0,0,-1.5174906343345897,0.03481681770363566,0.5448466326838034,0.867989939605842,-0.16317135532303248,1.2008151601666393,-1.583396776623981,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,20-24,Female,31.07,55.96,Middle,1,Yes,4,4,No,8,No,1,5,22.0,-0.8635313396668436,-0.41888677589995194,-0.44464456376689165,0,0,0,0.2798286648488498,0.902642347772047,-1.5508516788123314,-0.52822181027286,-0.5104922478795085,0.8549582591969852,-1.583396776623981,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,70-79,Male,19.28,48.09,Low,10,No,5,4,Yes,1,Yes,7,3,74.5,0.36013690102488227,-0.4127096474147356,0.7728465484396179,1,0,0,-0.6288503461877175,0.45331426082215265,1.5926957884318709,-0.17916887280318447,-0.5104922478795085,-1.5660400475905938,0.5070799781495713,-0.8724219863821063,2.05274556091395,-0.4998437451132192,-0.5645700003040434
2022,10-14,Male,19.64,54.04,High,5,Yes,10,4,No,4,No,8,1,12.0,-0.8611762216955491,0.6310397468251306,-1.4922159685206797,0,0,0,-0.601104422186601,0.7930222808160371,-0.15371947114824155,1.566095814545193,-0.5104922478795085,-0.5284693446816314,0.85549277061183,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,70-79,Male,28.78,27.2,High,4,Yes,8,9,No,5,No,7,1,74.5,-1.0358177476535604,0.3974858246811454,-1.4333035723347058,0,0,0,0.10333375939730283,-0.7393749051731837,-0.5030025230642641,0.867989939605842,1.2261122149028714,-0.18261244371197724,0.5070799781495713,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,50-59,Female,12.29,68.56,Middle,6,Yes,4,9,Yes,1,No,2,6,54.5,0.18372903658840017,-1.109748614008392,1.2934776505967922,0,0,0,-1.1675837038760644,1.6220240371708616,0.19556358076778094,-0.52822181027286,1.2261122149028714,-1.5660400475905938,-1.2349839841617223,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,30-39,Male,9.42,60.47,High,3,Yes,5,3,Yes,9,No,10,2,34.5,-1.036406527146384,0.8579882142999341,-1.8943947414463183,0,0,0,-1.3887803757738548,1.1601353175489242,-0.8522855749802865,-0.17916887280318447,-0.8578131404359844,1.2008151601666393,1.5523183555363476,-1.2205274793124816,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,20-24,Both,20.52,60.83,Low,4,Yes,6,6,No,3,No,3,5,22.0,-0.33960676179280996,-0.5303377908947526,0.19073102910194267,0,0,0,-0.5332810524060939,1.180689080103176,-0.5030025230642641,0.16988406466649103,0.1841495372334435,-0.8743262456512856,-0.8865711916994635,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,30-39,Female,5.07,22.64,High,6,Yes,8,6,No,8,No,4,7,34.5,0.35778178305358777,0.3949299331885408,-0.03714815013495304,0,0,0,-1.7240436241206796,-0.999722564193707,0.19556358076778094,0.867989939605842,0.1841495372334435,0.8549582591969852,-0.5381583992372048,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,15-19,Male,36.46,11.71,High,2,Yes,3,7,No,9,No,4,9,17.0,0.007321172151917965,-0.07153932893770032,0.07886050108961828,0,1,0,0.6952468047544561,-1.623757632854742,-1.201568626896309,-0.8772747477425354,0.5314704297899194,1.2008151601666393,-0.5381583992372048,1.216210971200145,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2022,15-19,Female,32.01,46.45,Low,9,Yes,10,8,No,5,No,2,7,17.0,0.8817063609276214,0.04949979555716455,0.8322065653704569,1,0,1,0.3522763552962095,0.3596804536305609,1.2434127365158483,1.566095814545193,0.8787913223463955,-0.18261244371197724,-1.2349839841617223,0.5199999853393946,2.05274556091395,-0.4998437451132192,1.771259541706893
2023,15-19,Male,16.24,23.89,Low,8,No,6,10,No,8,Yes,2,1,17.0,-0.3372516438215154,-0.07004722009941533,-0.26720442372210007,0,0,0,-0.8631492599749243,-0.9283553331025548,0.8941296845998259,0.16988406466649103,1.5734331074593475,0.8549582591969852,-1.2349839841617223,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,25-29,Female,7.51,22.47,Middle,1,No,3,5,Yes,7,No,6,9,27.0,-0.16732035380609322,-0.06983540127596392,-0.0974849525301293,0,1,0,-1.5359879170020008,-1.0094285076221037,-1.5508516788123314,-0.8772747477425354,-0.16317135532303248,0.509101358227331,0.1586671856873126,1.216210971200145,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2024,10-14,Female,31.07,69.21,Low,5,No,8,8,Yes,9,Yes,4,8,12.0,0.3571930035607641,0.5102155668450922,-0.15302256328432806,0,0,0,0.2798286648488498,1.6591349973382603,-0.15371947114824155,0.867989939605842,0.8787913223463955,1.2008151601666393,-0.5381583992372048,0.8681054782697698,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,20-24,Female,8.62,27.93,Low,9,No,2,9,No,1,No,2,4,22.0,0.35954812153205856,-1.342450572321509,1.7019986938535676,1,0,0,-1.4504379846652247,-0.6976964422159507,1.2434127365158483,-1.226327685212211,1.2261122149028714,-1.5660400475905938,-1.2349839841617223,-0.5243164934517311,2.05274556091395,-0.4998437451132192,-0.5645700003040434
2023,80+,Female,35.51,65.96,Middle,5,Yes,10,9,No,6,Yes,7,7,82.5,0.18314025709557652,0.7454734166508138,-0.5623331595552372,0,0,0,0.6220283941959539,1.4735801965012645,-0.15371947114824155,1.566095814545193,1.2261122149028714,0.1632444572576769,0.5070799781495713,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,20-24,Female,11.06,23.33,Middle,5,No,3,7,No,5,Yes,5,5,22.0,-0.16496523583479872,-0.41654426607648626,0.25157903024168754,0,0,0,-1.2623822775465459,-0.9603278526313911,-0.15371947114824155,-0.8772747477425354,0.5314704297899194,-0.18261244371197724,-0.1897456067749461,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,25-29,Male,16.89,35.8,Low,5,No,6,5,No,6,Yes,8,5,27.0,-0.16496523583479872,0.39620709751199934,-0.5611723333467981,0,0,0,-0.8130524527506858,-0.24836835526605647,-0.15371947114824155,0.16988406466649103,-0.16317135532303248,0.1632444572576769,0.85549277061183,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,80+,Both,22.6,58.3,Middle,3,Yes,5,1,No,7,No,9,6,82.5,-0.34019554128563356,0.5112793494994118,-0.8514748907850453,0,0,0,-0.37297126928853147,1.0362418043746837,-0.8522855749802865,-0.17916887280318447,-1.5524549255489364,0.509101358227331,1.2039055630740887,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,50-59,Male,26.29,45.93,High,5,No,4,3,No,1,No,2,3,54.5,-0.5130707287651739,-1.109748614008392,0.5966778852432182,0,0,0,-0.08857554827708689,0.3299916854966414,-0.15371947114824155,-0.52822181027286,-0.8578131404359844,-1.5660400475905938,-1.2349839841617223,-0.8724219863821063,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,70-79,Male,33.68,52.46,High,6,No,2,7,Yes,3,No,3,5,74.5,0.009676290123212541,-0.9957417075209866,1.005417997644199,0,0,0,0.4809866138569448,0.7028141007168207,0.19556358076778094,-1.226327685212211,0.5314704297899194,-0.8743262456512856,-0.8865711916994635,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,60-69,Female,46.79,56.39,Low,7,No,4,4,Yes,4,Yes,9,8,64.5,0.7064760554767866,0.04907146937319914,0.6574045861035874,0,0,1,1.491400679564273,0.9271926752674033,0.5448466326838034,-0.52822181027286,-0.5104922478795085,-0.5284693446816314,1.2039055630740887,0.8681054782697698,-0.4871524357625534,-0.4998437451132192,1.771259541706893
2021,50-59,Male,22.11,19.96,Middle,7,No,5,9,No,8,No,4,1,54.5,-0.5118931697795266,0.04587699571886531,-0.5577701654983919,0,0,0,-0.41073655473449583,-1.1527339076531373,0.5448466326838034,-0.17916887280318447,1.2261122149028714,0.8549582591969852,-0.5381583992372048,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,40-49,Male,10.25,57.06,Low,9,Yes,4,8,No,8,Yes,9,3,44.5,0.18549537506687097,0.5102140039994046,-0.32471862893253367,1,0,0,-1.3248106065490581,0.9654455111322611,1.2434127365158483,-0.52822181027286,0.8787913223463955,0.8549582591969852,1.2039055630740887,-0.8724219863821063,2.05274556091395,-0.4998437451132192,-0.5645700003040434
2020,50-59,Both,20.15,52.09,High,10,No,7,4,Yes,7,Yes,3,1,54.5,0.01203140809450709,0.0471557228880114,-0.03512431479350431,1,0,0,-0.5617976965183528,0.6816894003138398,1.5926957884318709,0.5189370021361666,-0.5104922478795085,0.509101358227331,-0.8865711916994635,-1.5686329722428567,2.05274556091395,-0.4998437451132192,-0.5645700003040434
2021,50-59,Female,46.9,55.3,Middle,1,No,10,9,No,5,No,2,6,54.5,-0.689478593201656,0.04949979555716455,-0.7389783887588206,0,0,0,1.4998786007868363,0.8649604497559183,-1.5508516788123314,1.566095814545193,1.2261122149028714,-0.18261244371197724,-1.2349839841617223,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,50-59,Male,26.47,22.14,Low,3,Yes,3,4,No,9,No,8,2,54.5,-1.036406527146384,0.39301106101197797,-1.429417588158362,0,0,0,-0.07470258627652862,-1.0282694566301678,-0.8522855749802865,-0.8772747477425354,-0.5104922478795085,1.2008151601666393,0.85549277061183,-1.2205274793124816,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
